TWT,DEPTH1,CALI2,RHOB2,GR2,INDUCTION2,NPHI2,PWAVE2,,TWT3,RHOB3,PWAVE3
-1219.25,1305,16.39150047,2.000999928,55.56499863,1.020499945,0.495700002,110.892601,,-1739.57,2.515899897,65.0565033
-1219.7,1306,16.0298996,1.975000024,56.13410187,1.075899959,0.455199987,113.2116013,,-1740.28,2.493200064,67.07530212
-1220.22,1307,15.28030014,2.048399925,53.99850082,1.179200053,0.423400015,106.6707993,,-1740.9,2.274800062,86.52459717
-1220.72,1308,15.47840023,2.003999949,53.604599,1.182700038,0.455599994,110.6280975,,-1741.52,2.50270009,66.2358017
-1221.21,1309,15.4137001,1.904299974,55.92359924,1.288900018,0.434300005,119.4974976,,-1742.11,2.355999947,79.29689789
-1221.73,1310,15.12199974,1.996199966,52.06520081,1.462299943,0.417400003,111.3238983,,-1742.73,2.10010004,102.0698013
-1222.29,1311,13.91409969,2.095799923,57.03919983,1.488999963,0.404199988,102.4582977,,-1743.35,2.124500036,99.90180206
-1223.12,1312,14.71720028,1.917099953,56.87390137,1.461599946,0.411199987,118.3662033,,-1743.94,2.34920001,79.8934021
-1223.9,1313,16.01379967,1.980399966,59.22969818,0.966199994,0.483999997,112.7273026,,-1744.56,2.447099924,71.18199921
-1224.78,1314,15.13689995,1.973899961,65.03669739,1.056499958,0.455599994,113.3099976,,-1745.2,2.312999964,83.11650085
-1225.56,1315,14.10000038,1.985499978,58.34960175,1.485000014,0.4208,112.2771988,,-1745.83,2.262700081,87.59780121
-1226.33,1316,14.92640019,1.934800029,57.25120163,1.233700037,0.482199997,116.7856979,,-1746.46,2.431400061,72.5848999
-1227.11,1317,15.61530018,1.871799946,55.5542984,1.494099975,0.43810001,122.3986969,,-1747.11,2.420399904,73.55609894
-1227.85,1318,17.37409973,2.010799885,62.96839905,1.523900032,0.460900009,110.0252991,,-1747.68,2.447400093,71.1548996
-1228.62,1319,18.24720001,1.857900024,60.76610184,1.436400056,0.463699997,123.6351013,,-1748.11,2.417500019,73.81420136
-1229.44,1320,13.61429977,2.157200098,34.75650024,2.184000015,0.368400008,96.98560333,,-1748.62,2.331099987,81.50900269
-1230.21,1321,13.18659973,1.892400026,42.59939957,1.944000006,0.400000006,120.5607987,,-1749.28,2.420399904,73.55840302
-1230.93,1322,18.54649925,1.91079998,55.88679886,0.995999992,0.524999976,118.9197998,,-1749.93,2.4447999,71.38790131
-1231.74,1323,16.74860001,1.848799944,50.75180054,1.318500042,0.488700002,124.4432983,,-1750.44,2.510299921,65.55560303
-1232.52,1324,13.54539967,2.024699926,52.01039887,2.190500021,0.369899988,108.7838974,,-1750.91,2.603800058,57.23180008
-1233.31,1325,15.47350025,1.965399981,57.15909958,1.616099954,0.440800011,114.0590973,,-1751.44,2.592400074,58.25009918
-1234.09,1326,17.09860039,2.063999891,62.26699829,1.364199996,0.430599988,105.2845993,,-1752.01,2.618900061,55.89170075
-1234.89,1327,17.36230087,2.085900068,61.04460144,1.283300042,0.456900001,103.3315964,,-1752.48,2.539700031,62.94129944
-1235.74,1328,17.58600044,2.059400082,61.49300003,1.22360003,0.481299996,105.6912994,,-1752.95,2.418200016,73.75340271
-1236.5,1329,16.57089996,1.942700028,55.66690064,1.280500054,0.477800012,116.0871964,,-1753.41,2.318900108,82.59880066
-1237.35,1330,15.60130024,1.92990005,59.08179855,1.309999943,0.456099987,117.2216034,,-1753.92,2.370699883,77.98480225
-1238.03,1331,15.35770035,1.925699949,58.90589905,1.325500011,0.451599985,117.596199,,-1754.48,2.560199976,61.11119843
-1238.86,1332,15.51819992,2.031100035,54.70220184,1.648399949,0.39379999,108.2171021,,-1754.99,2.439800024,71.8321991
-1239.52,1333,17.04089928,2.055999994,57.55630112,1.635100007,0.404100001,105.9985962,,-1755.49,2.103800058,101.7427979
-1240.07,1334,17.19549942,2.026900053,56.41019821,1.515699983,0.450199992,108.5904007,,-1755.95,2.363800049,78.60160065
-1240.51,1335,16.06640053,2.063499928,61.04529953,1.54460001,0.384299994,105.3327026,,-1756.35,2.540100098,62.90879822
-1241.01,1336,17.94939995,2.041500092,60.05379868,1.256700039,0.472200006,107.2912979,,-1756.76,2.382999897,76.88659668
-1241.46,1337,18.33049965,1.871999979,60.89229965,1.20510006,0.496199995,122.373703,,-1757.16,2.508500099,65.71369934
-1241.89,1338,15.95610046,1.96360004,67.88549805,1.287500024,0.455000013,114.2241974,,-1757.6,2.612600088,56.45429993
-1242.35,1339,13.91399956,2.066499949,70.42839813,1.39199996,0.401800007,105.0631027,,-1758.11,2.612799883,56.43379974
-1242.87,1340,14.14150047,2.098500013,69.0983963,1.387799978,0.428200007,102.2108994,,-1758.67,2.475500107,68.65740204
-1243.4,1341,12.98509979,2.289599896,54.58739853,1.832599998,0.354999989,85.20240021,,-1759.11,2.531599999,63.66350174
-1243.93,1342,12.34560013,2.171299934,42.91680145,1.528800011,0.311100006,95.73210144,,-1759.42,2.547699928,62.22900009
-1244.4,1343,12.4357996,2.21449995,40.22800064,1.425899983,0.332800001,91.88500214,,-1759.8,2.497100115,66.7358017
-1244.85,1344,12.36359978,2.161600113,42.59209824,1.06340003,0.311199993,96.59420013,,-1760.38,2.53579998,63.28509903
-1245.32,1345,12.28919983,2.141200066,49.33150101,0.944899976,0.33829999,98.41480255,,-1760.81,2.485100031,67.79679871
-1245.77,1346,12.40820026,2.175800085,51.52560043,1.133999944,0.346899986,95.33399963,,-1761.13,2.450500011,70.87640381
-1246.23,1347,12.66180039,2.436700106,49.7859993,3.029000044,0.263599992,72.11209869,,-1761.55,2.413599968,74.16649628
-1246.8,1348,13.15989971,2.250099897,51.17860031,3.256200075,0.3125,88.72200012,,-1761.89,2.368099928,78.21160126
-1247.3,1349,13.45930004,2.158799887,59.36660004,1.688699961,0.386900008,96.84490204,,-1762.18,2.478199959,68.41670227
-1247.76,1350,12.98200035,2.214600086,60.32640076,1.77820003,0.368099988,91.87609863,,-1762.46,2.475600004,68.64929962
-1248.66,1351,13.65530014,2.178200007,60.12250137,1.94599998,0.399500012,95.12249756,,-1762.82,2.544699907,62.49269867
-1249.53,1352,12.72140026,2.309600115,58.81549835,2.142800093,0.347499996,83.42500305,,-1763.15,2.485599995,67.7582016
-1250.47,1353,13.77810001,2.09100008,61.45159912,1.75090003,0.412000001,102.8854981,,-1763.47,2.507400036,65.81700134
-1251.39,1354,13.56729984,2.103600025,59.60340118,1.534100056,0.398200005,101.7564011,,-1763.82,2.550400019,61.98889923
-1252.33,1355,14.64649963,2.140700102,63.63019943,1.33010006,0.443899989,98.45559692,,-1764.15,2.615999937,56.14749908
-1253.29,1356,14.56239986,2.142800093,64.06430054,1.259899974,0.436699987,98.26789856,,-1764.5,2.504300118,66.08850098
-1254.22,1357,14.02299976,2.1243999,63.55519867,1.560700059,0.390399993,99.90910339,,-1764.88,2.397200108,75.62439728
-1255.01,1358,13.16170025,2.152299881,58.68159866,1.820000053,0.348399997,97.42960358,,-1765.28,2.487099886,67.61789703
-1255.9,1359,13.81579971,2.109699965,66.59670258,1.713500023,0.388999999,101.2145004,,-1765.7,2.468199968,69.30770111
-1256.85,1360,13.90699959,2.108200073,67.86959839,1.909999967,0.382699996,101.3497009,,-1766.06,2.549200058,62.09740067
-1257.76,1361,14.44009972,2.109499931,64.02670288,1.644799948,0.386900008,101.2369003,,-1766.43,2.474299908,68.75939941
-1258.69,1362,14.52390003,1.932100058,64.02249908,1.502799988,0.439300001,117.0298004,,-1766.75,2.29460001,84.76239777
-1259.55,1363,14.74339962,2.070300102,63.46099854,1.363600016,0.428900003,104.7275009,,-1767.1,2.139499903,98.56639862
-1260.54,1364,14.98340035,2.06949997,69.36470032,1.293400049,0.430500001,104.7996979,,-1767.45,2.276900053,86.33260346
-1261.51,1365,14.96850014,2.084399939,61.49219894,1.529700041,0.414099991,103.4667969,,-1767.77,2.364000082,78.58080292
-1262.47,1366,12.72189999,2.277199984,49.20890045,2.244299889,0.3204,86.30509949,,-1768.05,2.317600012,82.70929718
-1263.43,1367,14.31900024,2.085700035,69.03700256,1.480000019,0.410400003,103.3525009,,-1768.39,2.328999996,81.70010376
-1264.39,1368,14.48670006,2.031199932,65.20240021,1.185600042,0.430999994,108.2026978,,-1768.8,2.238899946,89.71720123
-1265.34,1369,13.36079979,2.252199888,56.57569885,2.002000094,0.34799999,88.53220367,,-1769.16,2.275700092,86.43730164
-1266.26,1370,13.60490036,2.0618999,61.00690079,1.962200046,0.400400013,105.476799,,-1769.52,2.176599979,95.25959778
-1266.68,1371,14.29479981,2.040600061,59.90750122,1.755699992,0.400400013,107.3671036,,-1769.84,2.293200016,84.88349915
-1267.09,1372,14.4691,2.071799994,60.60649872,1.878200054,0.381099999,104.5942993,,-1770.2,2.362499952,78.71489716
-1267.59,1373,14.59459972,2.043900013,63.09980011,1.621399999,0.421400011,107.0718002,,-1770.67,2.237999916,89.79979706
-1268.02,1374,14.99790001,2.020100117,64.80500031,1.61559999,0.426600009,109.1925964,,-1771.23,2.35529995,79.35540009
-1268.45,1375,13.96520042,2.120800018,63.7840004,1.609899998,0.391000003,100.2303009,,-1771.71,2.409699917,74.51200104
-1268.87,1376,14.92150021,1.939299941,64.64350128,1.294199944,0.405499995,116.3841019,,-1772.13,2.446899891,71.20459747
-1269.18,1377,13.80259991,1.92719996,65.60739899,1.111899972,0.403299987,117.4617004,,-1772.57,2.517999888,64.8707962
-1269.6,1378,12.66839981,2.191999912,44.86740112,1.178300023,0.269699991,93.89050293,,-1773.01,2.485500097,67.76470184
-1270.05,1379,13.85999966,2.1329,71.38700104,1.091400027,0.345499992,99.15650177,,-1773.51,2.432499886,72.48449707
-1270.37,1380,16.92219925,2.095099926,70.35780335,1.164700031,0.4287,102.5180969,,-1773.98,2.240700007,89.55670166
-1270.81,1381,18.83419991,1.838199973,70.59500122,1.113000035,0.452600002,125.3862,,-1774.51,2.474699974,68.72859955
-1271.25,1382,16.25449944,1.901800036,67.54229736,1.445700049,0.346700013,119.723999,,-1774.97,2.280200005,86.03669739
-1271.68,1383,14.57849979,1.981099963,68.72910309,1.745399952,0.330199987,112.6651001,,-1775.39,2.177299976,95.20230103
-1272.13,1384,15.80620003,1.751999974,63.00569916,1.671700001,0.361000001,133.0626984,,-1775.88,2.040600061,107.3644028
-1272.58,1385,18.18040085,1.853899956,67.19429779,1.449100018,0.387699992,123.9865036,,-1776.3,2.176700115,95.25530243
-1272.98,1386,17.42449951,1.969400048,72.06880188,1.495599985,0.378800005,113.7090988,,-1776.69,2.334599972,81.19889832
-1273.49,1387,17.24629974,1.947499991,72.05439758,1.529700041,0.38409999,115.6548004,,-1777.07,2.289400101,85.22309876
-1274,1388,17.50139999,2.014800072,72.22540283,1.457599998,0.359899998,109.6681976,,-1777.39,2.442699909,71.5766983
-1274.36,1389,18.12709999,2.012000084,67.9449997,1.28670001,0.398099989,109.9113998,,-1777.74,2.315099955,82.93309784
-1274.77,1390,18.91209984,2.073999882,67.96299744,1.158900023,0.435400009,104.3955994,,-1778.12,2.128799915,99.51619721
-1275.24,1391,19.27129936,2.03489995,65.47329712,1.062600017,0.444599986,107.8751984,,-1778.61,2.426500082,73.02120209
-1275.86,1392,19.58320046,1.957000017,63.33440018,0.984399974,0.4551,114.8072968,,-1778.97,2.393599987,75.94190216
-1276.46,1393,18.01939964,1.879699945,71.61569977,1.246099949,0.433800012,121.6949005,,-1779.44,2.371400118,77.9213028
-1277.11,1394,13.79020023,2.284699917,74.69920349,1.826200008,0.316700012,85.63590241,,-1779.96,2.228600025,90.63289642
-1277.86,1395,12.78100014,2.353699923,70.10910034,2.040899992,0.288500011,79.49369812,,-1780.57,2.308300018,83.53450012
-1278.55,1396,12.63029957,2.405100107,53.10559845,2.654000044,0.2183,74.92019653,,-1781.1,2,110.9812012
-1279.17,1397,12.73719978,2.298399925,60.1067009,2.042500019,0.307200015,84.41739655,,-1781.54,1.843899965,124.8811035
-1279.81,1398,14.37040043,1.7852,61.4538002,1.390400052,0.403400004,130.0993042,,-1782,1.957999945,114.7186966
-1280.4,1399,19.35429955,1.839699984,61.70780182,0.878499985,0.473100007,125.2520981,,-1782.37,2.408699989,74.5970993
-1281,1400,19.61149979,1.810700059,63.00579834,0.858500004,0.477999985,127.8355026,,-1782.82,2.513400078,65.27950287
-1281.56,1401,19.5170002,1.986299992,71.37259674,0.863300026,0.464399993,112.2061005,,-1783.36,2.378400087,77.29470062
-1282.15,1402,19.97820091,1.991899967,63.22480011,0.881900013,0.464300007,111.7052994,,-1783.67,2.396300077,75.70079804
-1282.77,1403,17.3022995,2.066099882,52.60380173,1.447299957,0.398000002,105.0955963,,-1784.02,2.439699888,71.84539795
-1283.45,1404,12.26249981,2.257999897,47.5082016,1.899600029,0.240600005,88.01709747,,-1784.67,2.366899967,78.32299805
-1283.89,1405,13.11320019,2.111200094,63.49840164,1.292400003,0.331699997,101.0800018,,-1785.41,2.381700039,77.00409699
-1284.28,1406,15.32970047,1.894000053,62.41180039,1.348199964,0.386700004,120.4145966,,-1786.1,2.282500029,85.83630371
-1284.65,1407,14.85309982,1.920300007,69.93939972,1.944100022,0.335799992,118.0764999,,-1786.97,2.27609992,86.40399933
-1285.08,1408,13.02400017,2.232500076,58.03969955,2.251699925,0.298500001,90.28530121,,-1787.94,2.381900072,76.98609924
-1285.81,1409,12.35739994,2.272500038,62.21210098,2.009500027,0.2773,86.7276001,,-1788.83,2.600199938,57.55400085
-1286.62,1410,12.57789993,2.244600058,67.3144989,2.003000021,0.300999999,89.21130371,,-1789.47,2.538899899,63.01210022
-1287.57,1411,13.36680031,1.888200045,62.10760117,1.9023,0.350199997,120.9384995,,-1790.04,2.352099896,79.63960266
-1288.41,1412,17.88339996,1.614099979,62.16790009,1.018599987,0.45570001,145.3336029,,-1790.69,2.244600058,89.20939636
-1289.25,1413,18.22789955,1.976400018,65.80349731,0.806699991,0.477400005,113.0848007,,-1791.34,2.369400024,78.09819794
-1290.05,1414,16.06879997,1.828799963,73.41149902,0.860499978,0.465600014,126.2229996,,-1791.95,2.437200069,72.06479645
-1290.74,1415,14.16790009,2.145900011,58.70050049,1.251799941,0.360599995,97.99829865,,-1792.61,2.507999897,65.75759888
-1291.51,1416,16.67020035,1.863000035,59.35469818,1.305699945,0.373199999,123.1776962,,-1793.26,2.421299934,73.47579956
-1292.41,1417,18.42350006,1.851300001,63.64749908,0.851499975,0.471599996,124.2237015,,-1793.97,2.406199932,74.82289887
-1293.29,1418,19.55139923,1.965299964,62.30659866,0.838100016,0.497399986,114.0739975,,-1794.68,2.345499992,80.2315979
-1294,1419,20.7010994,1.949000001,62.78210068,0.817600012,0.478300005,115.5199966,,-1795.33,2.332000017,81.43219757
-1294.67,1420,19.39850044,1.891899943,65.15090179,0.806699991,0.479099989,120.6031036,,-1795.85,2.2421,89.43409729
-1295.37,1421,16.76350021,1.74119997,61.65710068,0.998600006,0.414099991,134.0171051,,-1796.41,2.414200068,74.10780335
-1296.27,1422,18.58309937,2.011199951,73.36750031,0.81160003,0.465799987,109.989502,,-1797.08,2.336299896,81.04869843
-1297.36,1423,19.0571003,2.010400057,71.06510162,0.747399986,0.470899999,110.0593033,,-1797.81,2.400099993,75.36689758
-1298.74,1424,19.73290062,1.983500004,68.10369873,0.73360002,0.474299997,112.4479981,,-1798.46,2.422399998,73.38549805
-1300.24,1425,20.38829994,1.9727,64.25469971,0.736500025,0.449299991,113.4108963,,-1799.08,2.51760006,64.91149902
-1301.56,1426,19.80319977,1.815999985,64.05639648,0.762799978,0.480100006,127.3620987,,-1799.66,2.444099903,71.4539032
-1303.04,1427,20.8586998,1.958400011,65.37319946,0.790000022,0.483200014,114.6869965,,-1800.28,2.333400011,81.3003006
-1304.53,1428,20.8246994,1.941599965,62.1269989,0.778500021,0.470400006,116.183403,,-1800.92,2.30979991,83.40350342
-1305.95,1429,20.54210091,1.892400026,58.4510994,0.759000003,0.500500023,120.5596008,,-1801.59,2.276200056,86.39399719
-1307.39,1430,21.57999992,1.868700028,54.34320068,0.762799978,0.471300006,122.6700974,,-1802.27,2.357899904,79.11910248
-1308.33,1431,21.73509979,1.893300057,52.52259827,0.761399984,0.491600007,120.4766998,,-1803,2.332999945,81.34079742
-1308.97,1432,21.6868,1.903699994,53.46099854,0.764900029,0.502799988,119.5514984,,-1803.63,2.524800062,64.26820374
-1309.46,1433,20.8533001,1.919899941,56.30649948,0.782500029,0.535000026,118.115799,,-1804.31,2.452199936,70.72850037
-1309.95,1434,19.78070068,1.785300016,52.10480118,0.899500012,0.474900007,130.0960999,,-1805.12,2.504499912,66.07319641
-1310.45,1435,20.08069992,1.938300014,56.16109848,0.927399993,0.504999995,116.4732971,,-1805.97,2.630100012,54.89009857
-1310.96,1436,19.62800026,1.9375,53.46419907,0.861400008,0.511699975,116.5501022,,-1806.75,2.666399956,51.66070175
-1311.56,1437,19.32710075,1.647300005,54.10039902,0.839699984,0.538200021,142.3764038,,-1807.53,2.672899962,51.08150101
-1312.07,1438,19.66539955,1.916300058,58.55690002,0.864899993,0.507200003,118.4371033,,-1808.37,2.653399944,52.82249832
-1312.6,1439,17.51199913,1.67110002,53.52750015,0.921599984,0.500199974,140.2635956,,-1809.22,2.685499907,49.96060181
-1313.16,1440,19.91710091,1.609400034,52.30770111,1.01730001,0.501100004,145.756897,,-1810.09,2.667099953,51.59999847
-1313.73,1441,16.07850075,1.741299987,57.27640152,1.373700023,0.421099991,134.0119934,,-1810.92,2.675800085,50.8288002
-1314.28,1442,18.48670006,1.799000025,61.26620102,1.17719996,0.453799993,128.8748932,,-1811.75,2.686000109,49.91490173
-1314.83,1443,17.59600067,1.815199971,58.28450012,1.052299976,0.452300012,127.4343033,,-1812.48,2.724900007,46.45140076
-1315.37,1444,17.1522007,1.708500028,58.99760056,0.992200017,0.457199991,136.9342041,,-1813.25,2.713700056,47.4516983
-1315.99,1445,17.69729996,1.682299972,57.63339996,1.02670002,0.468100011,139.2664948,,-1813.98,2.759799957,43.34960175
-1316.52,1446,17.13599968,1.72329998,57.35710144,1.034700036,0.460599989,135.6148987,,-1814.65,2.788300037,40.81280136
-1317.05,1447,17.21190071,1.719200015,56.40660095,1.006700039,0.456400007,135.9815064,,-1815.29,2.711800098,47.62020111
-1317.74,1448,17.16790009,1.845600009,58.68939972,1.130100012,0.465000004,124.7270966,,-1815.93,2.752399921,44.00669861
-1318.29,1449,16.75959969,1.836599946,57.17240143,1.293099999,0.416700006,125.5301971,,-1816.58,2.712300062,47.57360077
-1318.97,1450,18.66010094,1.866600037,57.53110123,1.001399994,0.468800008,122.8587036,,-1817.21,2.635400057,54.4192009
-1319.7,1451,18.90600014,1.701599956,54.90879822,0.934199989,0.467099994,137.5446014,,-1817.85,2.650000095,53.12450028
-1320.84,1452,18.69459915,1.801699996,53.63090134,0.99940002,0.455599994,128.6358948,,-1818.49,2.636399984,54.33560181
-1322.03,1453,18.98419952,2.016000032,55.27679825,1.115399957,0.478100002,109.555603,,-1819.12,2.663700104,51.8993988
-1323.21,1454,18.96050072,1.920799971,55.19329834,1.22210002,0.461800009,118.0286026,,-1819.73,2.595499992,57.97679901
-1324.46,1455,18.50349999,1.944800019,56.72299957,1.130800009,0.449999988,115.9003983,,-1820.35,2.602400065,57.36259842
-1325.71,1456,18.61510086,1.873200059,58.20949936,1.004400015,0.484100014,122.2662964,,-1820.94,2.561000109,61.0481987
-1326.95,1457,21.42239952,1.838799954,48.23830032,0.91900003,0.512099981,125.3332977,,-1821.51,2.524199963,64.32050324
-1328.18,1458,21.88089943,1.563199997,51.40090179,0.878600001,0.524100006,149.8697968,,-1822.12,2.535599947,63.30879974
-1329.35,1459,21.88489914,1.636399984,54.75109863,0.925499976,0.511699975,143.3522034,,-1822.72,2.660200119,52.21269989
-1330.52,1460,20.53829956,1.693500042,58.44879913,0.953400016,0.497299999,138.2664032,,-1823.33,2.724900007,46.45000076
-1331.67,1461,18.66130066,1.845199943,54.76710129,1.003600001,0.452600002,124.759903,,-1823.99,2.682899952,50.1935997
-1332.91,1462,18.25079918,1.843400002,56.38539887,0.985099971,0.458700001,124.9237976,,-1824.58,2.700099945,48.66270065
-1334.1,1463,17.71339989,1.786299944,58.41400147,0.989499986,0.481000006,130.0041046,,-1824.97,2.732300043,45.79510117
-1335.06,1464,17.46109963,1.826400042,55.48189926,1.013800025,0.478300005,126.4364014,,-1825.35,2.663000107,51.9618988
-1336.01,1465,18.22590065,1.735700011,57.69829941,1.022799969,0.460900009,134.5092011,,-1825.77,2.673199892,51.05879974
-1336.98,1466,17.3281002,1.875699997,60.80690002,1.029999971,0.481900007,122.0470963,,-1826.19,2.63199997,54.72499847
-1338.01,1467,14.81200028,1.836400032,47.15629959,1.623600006,0.367599994,125.5485992,,-1826.63,2.685400009,49.97000122
-1339.06,1468,17.74950028,1.743000031,55.41080093,1.704300046,0.428200007,133.8636932,,-1827.09,2.719700098,46.92020035
-1340.34,1469,16.22559929,1.866799951,60.95529938,1.679700017,0.406100005,122.8422012,,-1827.54,2.725199938,46.42890167
-1341.2,1470,13.4829998,2.134200096,55.74860001,1.990800023,0.363900006,99.03980255,,-1827.93,2.709100008,47.86119843
-1341.92,1471,13.03369999,2.27519989,53.31600189,2.111500025,0.356299996,86.48829651,,-1828.27,2.672899962,51.08359909
-1342.54,1472,13.02709961,2.248399973,53.41569901,2.05979991,0.333200008,88.87329865,,-1828.64,2.613800049,56.34159851
-1343.17,1473,13.2215004,2.163100004,58.14690018,1.99909997,0.343600005,96.46360016,,-1829,2.697599888,48.88729858
-1343.83,1474,13.32339954,2.138099909,61.03110123,1.939700007,0.352800012,98.69210053,,-1829.34,2.702800036,48.41690064
-1344.47,1475,15.01029968,2.101799965,55.66680145,1.843999982,0.356900007,101.9199982,,-1829.72,2.683300018,50.15409851
-1345.16,1476,15.54959965,2.048599958,56.38579941,1.815199971,0.376500011,106.6536026,,-1830.09,2.782700062,41.31000137
-1345.76,1477,16.20809937,1.914700031,55.03419876,1.718600035,0.4093,118.5752029,,-1830.49,2.794100046,40.29019928
-1346.39,1478,15.31289959,2.023200035,59.99039841,1.68690002,0.411799997,108.9162979,,-1830.86,2.763299942,43.03760147
-1347.08,1479,15.47459984,2.01760006,61.12789917,1.688300014,0.381500006,109.4143982,,-1831.2,2.753400087,43.91939926
-1347.69,1480,14.63169956,1.890699983,60.68019867,1.701099992,0.367399991,120.7104034,,-1831.55,2.716700077,47.18600082
-1348.15,1481,14.86240006,2.061800003,60.7173996,1.68659997,0.398000002,105.4817963,,-1831.9,2.727099896,46.25899887
-1348.52,1482,15.38640022,1.895099998,59.86920166,1.650400043,0.414200008,120.3239975,,-1832.28,2.737799883,45.31000137
-1348.91,1483,14.1413002,1.993499994,60.12260056,1.74059999,0.360199988,111.558197,,-1832.68,2.680399895,50.4151001
-1349.35,1484,14.49950028,1.96360004,55.8689003,1.771299958,0.3671,114.2212982,,-1833.04,2.703900099,48.32350159
-1349.81,1485,14.74750042,2.096199989,56.79499817,1.79550004,0.398799986,102.4151993,,-1833.4,2.684999943,50.00439835
-1350.28,1486,15.7652998,1.949100018,57.29019928,1.701400042,0.410100013,115.5142975,,-1833.77,2.715899944,47.25149918
-1350.79,1487,16.44750023,1.934800029,57.86399841,1.660400033,0.416200012,116.7873001,,-1834.08,2.737900019,45.29600143
-1351.37,1488,16.41670036,1.840600014,57.77959824,1.738299966,0.396100014,125.1707001,,-1834.38,2.728199959,46.16389847
-1352.32,1489,15.2979002,2.00970006,60.25289917,1.753999949,0.402999997,110.1165009,,-1834.71,2.71359992,47.46340179
-1353.39,1490,16.08359909,2.019299984,58.17259979,1.688199997,0.434300005,109.2603989,,-1835.03,2.671099901,51.24330139
-1354.54,1491,16.07999992,1.880900025,60.59799957,1.631199956,0.41839999,121.5878983,,-1835.38,2.661000013,52.14110184
-1355.59,1492,16.66679955,1.858500004,60.56529999,1.545099974,0.45570001,123.5787964,,-1835.73,2.713999987,47.42010117
-1356.73,1493,15.04319954,2.066600084,44.45500183,2.09890008,0.376800001,105.0533981,,-1836.06,2.715600014,47.28409958
-1357.82,1494,17.84970093,1.842300057,48.84030151,1.052700043,0.432399988,125.017601,,-1836.43,2.706199884,48.11999893
-1358.93,1495,20.41869927,1.889199972,54.95410156,0.697300017,0.507700026,120.8420029,,-1836.79,2.631799936,54.74369812
-1359.95,1496,20.23559952,1.926900029,53.61460114,0.704999983,0.459800005,117.4912033,,-1837.16,2.408699989,74.60269928
-1361.07,1497,20.43059921,1.90110004,53.71979904,0.788999975,0.485900015,119.7827988,,-1837.51,2.382200003,76.9611969
-1362.19,1498,17.83609963,1.74000001,50.60570145,0.944500029,0.48300001,134.123703,,-1837.84,2.408699989,74.59970093
-1363.36,1499,17.69650078,1.930899978,59.84780121,0.808300018,0.466199994,117.1302033,,-1838.18,2.533400059,63.50379944
-1364.44,1500,17.32649994,2.026599884,57.72769928,0.794499993,0.469199985,108.6126022,,-1838.53,2.435600042,72.31099701
-1365.51,1501,17.46179962,2.013600111,61.28639984,0.805800021,0.458099991,109.7693024,,,,
-1366.67,1502,17.51420021,1.978800058,57.60770035,0.813600004,0.462099999,112.873497,,,,
-1367.83,1503,16.45789909,1.718199968,58.62950134,0.804700017,0.4472,136.0686951,,,,
-1368.88,1504,16.66950035,1.821099997,61.7641983,0.805400014,0.449299991,126.906601,,,,
-1370.05,1505,16.61849976,2.031100035,60.69469833,0.817300022,0.443399996,108.2104034,,,,
-1371.2,1506,16.37249947,1.856099963,61.10990143,0.944400013,0.421499997,123.7914963,,,,
-1372.3,1507,17.11510086,2.017699957,62.28710175,0.856400013,0.435000002,109.4035034,,,,
-1372.87,1508,16.21290016,2.038500071,64.62789917,0.861899972,0.411900014,107.555397,,,,
-1373.49,1509,16.02269936,1.912400007,57.53710175,0.92869997,0.405200005,118.7825012,,,,
-1374,1510,17.2689991,1.941699982,63.85720062,0.85769999,0.466199994,116.1736984,,,,
-1374.45,1511,17.50510025,1.957599998,62.27799988,0.829100013,0.482499987,114.7593994,,,,
-1374.91,1512,17.43759918,1.9648,62.92779923,0.84799999,0.488000006,114.1168976,,,,
-1375.39,1513,17.6473999,1.854200006,60.06819916,0.822700024,0.484699994,123.9580994,,,,
-1376.02,1514,16.33189964,2.040199995,50.58349991,1.406000018,0.438800007,107.4001007,,,,
-1376.59,1515,13.47189999,2.224400044,40.65390015,3.013600111,0.328700006,91.00340271,,,,
-1377.04,1516,16.3185997,1.947100043,60.92240143,0.881200016,0.470400006,115.6914978,,,,
-1377.59,1517,16.42709923,1.754299998,59.89730072,0.697899997,0.5079,132.855896,,,,
-1378.05,1518,15.03079987,1.89470005,58.37220001,0.947099984,0.41960001,120.3569031,,,,
-1378.5,1519,14.88850021,1.9454,64.27940369,1.051900029,0.392699987,115.8399963,,,,
-1379.01,1520,15.06169987,1.96420002,62.75450134,1.032699943,0.382699996,114.1729965,,,,
-1379.36,1521,15.42720032,1.915400028,64.06469727,0.898199976,0.406399995,118.517601,,,,
-1379.69,1522,16.7439003,1.934399962,72.21980286,0.712499976,0.457700014,116.8199005,,,,
-1380.02,1523,16.80550003,1.938699961,60.68780136,0.738300026,0.452100009,116.4350967,,,,
-1380.41,1524,15.50549984,1.881000042,57.29999924,1.28489995,0.355699986,121.5782013,,,,
-1380.68,1525,15.72379971,1.99940002,61.49309921,1.455800057,0.327399999,111.0326004,,,,
-1380.85,1526,15.49650002,2.244999886,54.50379944,1.389000058,0.33860001,89.17220306,,,,
-1381.17,1527,15.55980015,2.236099958,62.06269836,1.253600001,0.335799992,89.96980286,,,,
-1381.64,1528,15.59560013,2.221999884,58.66149902,1.171300054,0.366600007,91.21910095,,,,
-1382.08,1529,15.68029976,2.243099928,63.27050018,1.138200045,0.396499991,89.34149933,,,,
